client_id,name,type_of_property,edrpou_code,ipn_code,address,phone_number,contact_person,other_details
1188,Client1188,Residential,,127732978,670 Main St,4721204945,Person37,Details3
1189,Client1189,Residential,,855379201,950 Oak St,4301120331,Person45,Details9
1190,Client1190,Residential,,579291727,702 Elm St,6301528830,Person1,Details19
1191,Client1191,Residential,,601512570,100 Pine St,9426728798,Person18,Details12
1192,Client1192,Residential,,307160921,974 Market St,7904895823,Person10,Details9
1193,Client1193,Residential,,146106020,709 Oak St,7408201648,Person36,Details17
1194,Client1194,Commercial,825115809,,358 Oak St,8040520571,Person31,Details5
1195,Client1195,Residential,,893806998,476 Main St,1351662431,Person29,Details6
1196,Client1196,Commercial,730621314,,434 Oak St,7488373018,Person46,Details2
1197,Client1197,Commercial,937649045,,77 Market St,9294936851,Person50,Details18
1198,Client1198,Commercial,760067785,,439 Main St,7941467893,Person6,Details11
1199,Client1199,Residential,,844833664,905 Market St,5216362970,Person21,Details12
1200,Client1200,Residential,,815017285,365 Elm St,4268768921,Person8,Details10
1201,Client1201,Residential,,159161384,757 Elm St,3523510255,Person12,Details7
1202,Client1202,Residential,,602809429,389 Market St,5009832808,Person9,Details17
1203,Client1203,Residential,,896037972,287 Oak St,2523079300,Person12,Details6
1204,Client1204,Commercial,228935957,,761 Market St,7181516637,Person7,Details8
1205,Client1205,Residential,,994440735,833 Oak St,1412001245,Person15,Details3
1206,Client1206,Commercial,821901656,,409 Elm St,9977406979,Person2,Details19
1207,Client1207,Residential,,656634186,450 Elm St,8387249913,Person32,Details18
1208,Client1208,Residential,,991876556,512 Pine St,9236725484,Person6,Details1
1209,Client1209,Commercial,376001422,,720 Pine St,3074352587,Person7,Details8
1210,Client1210,Residential,,437157143,416 Main St,5896630078,Person23,Details8
1211,Client1211,Commercial,497229719,,144 Market St,2433587844,Person10,Details5
1212,Client1212,Commercial,226525028,,431 Market St,7831987869,Person26,Details2
1213,Client1213,Residential,,975266441,143 Main St,4350144268,Person37,Details4
1214,Client1214,Commercial,529298792,,75 Main St,8184080480,Person46,Details10
1215,Client1215,Residential,,391355097,810 Market St,4625799426,Person23,Details8
1216,Client1216,Residential,,127657936,490 Elm St,5112439553,Person50,Details14
1217,Client1217,Commercial,277482341,,143 Elm St,1195149688,Person27,Details18
1218,Client1218,Residential,,478111875,964 Market St,3500022771,Person26,Details12
1219,Client1219,Residential,,818796712,11 Oak St,1068442877,Person24,Details13
1220,Client1220,Residential,,109956311,716 Market St,6842333303,Person28,Details4
1221,Client1221,Commercial,772298677,,949 Main St,0226708463,Person49,Details5
1222,Client1222,Residential,,786990257,201 Market St,6290144747,Person19,Details16
1223,Client1223,Commercial,296889943,,191 Elm St,9427862382,Person33,Details20
1224,Client1224,Residential,,889285572,548 Pine St,6213128906,Person21,Details1
1225,Client1225,Residential,,734801203,307 Market St,1744689817,Person33,Details4
1226,Client1226,Residential,,243242653,566 Elm St,0309514523,Person25,Details8
1227,Client1227,Residential,,315909956,56 Oak St,2289954577,Person8,Details2
1228,Client1228,Residential,,110486144,741 Elm St,9750091448,Person3,Details2
1229,Client1229,Residential,,220171116,785 Main St,6890654187,Person24,Details5
1230,Client1230,Commercial,957057536,,705 Main St,3605441476,Person15,Details17
1231,Client1231,Residential,,188638908,308 Market St,0497090609,Person50,Details5
1232,Client1232,Residential,,592990796,418 Main St,8930194496,Person47,Details12
1233,Client1233,Residential,,142974947,689 Pine St,8759925029,Person9,Details7
1234,Client1234,Commercial,522647901,,427 Oak St,0701700409,Person12,Details16
1235,Client1235,Residential,,252084425,335 Main St,9648011268,Person40,Details7
1236,Client1236,Residential,,831712052,837 Pine St,9217230555,Person33,Details19
1237,Client1237,Residential,,767092630,996 Pine St,7376463260,Person48,Details1
1238,Client1238,Commercial,412837530,,187 Market St,4824853198,Person15,Details15
1239,Client1239,Commercial,384180316,,23 Main St,1421673267,Person36,Details16
1240,Client1240,Residential,,441767389,124 Oak St,4915735867,Person41,Details10
1241,Client1241,Commercial,367660602,,1 Elm St,2176617417,Person20,Details9
1242,Client1242,Residential,,657883677,857 Elm St,6422865762,Person43,Details2
1243,Client1243,Residential,,277138556,912 Elm St,5755924533,Person49,Details12
1244,Client1244,Commercial,880301490,,838 Pine St,4132551305,Person38,Details18
1245,Client1245,Residential,,115617714,788 Main St,5484106570,Person20,Details18
1246,Client1246,Commercial,960483079,,856 Pine St,6663633029,Person30,Details13
1247,Client1247,Residential,,615761598,931 Market St,3456318311,Person10,Details14
1248,Client1248,Residential,,284515903,764 Oak St,7418147040,Person49,Details17
1249,Client1249,Residential,,565838039,789 Elm St,2286605022,Person24,Details6
1250,Client1250,Residential,,551482833,297 Oak St,8649832096,Person25,Details19
1251,Client1251,Commercial,643555863,,668 Elm St,3461898989,Person20,Details4
1252,Client1252,Residential,,561007536,921 Oak St,3725521533,Person11,Details3
1253,Client1253,Residential,,551596624,66 Main St,5587978941,Person45,Details2
1254,Client1254,Residential,,265837396,829 Oak St,2559773891,Person10,Details18
1255,Client1255,Residential,,951497245,985 Market St,9731779103,Person16,Details7
1256,Client1256,Commercial,553277007,,788 Main St,1848830873,Person30,Details19
1257,Client1257,Residential,,322757926,220 Pine St,2413647592,Person40,Details9
1258,Client1258,Residential,,896803516,288 Main St,6002967715,Person15,Details14
1259,Client1259,Residential,,602797105,469 Elm St,2660155038,Person2,Details17
1260,Client1260,Residential,,570607349,582 Elm St,9874892445,Person38,Details8
1261,Client1261,Residential,,888095093,759 Main St,9337456400,Person42,Details9
1262,Client1262,Residential,,466393998,803 Main St,3761818550,Person18,Details10
1263,Client1263,Residential,,644512417,171 Market St,1491847732,Person19,Details18
1264,Client1264,Commercial,211216329,,852 Market St,2076089041,Person28,Details20
1265,Client1265,Residential,,266569805,323 Main St,8972789448,Person30,Details13
1266,Client1266,Residential,,544589919,795 Pine St,1886165000,Person11,Details1
1267,Client1267,Commercial,607183647,,791 Market St,7289016252,Person49,Details10
1268,Client1268,Residential,,910620029,481 Oak St,4143707035,Person17,Details5
1269,Client1269,Residential,,502908797,114 Market St,7396826947,Person9,Details15
1270,Client1270,Residential,,359922144,296 Oak St,1774629476,Person12,Details14
1271,Client1271,Residential,,780112440,276 Pine St,3770202879,Person17,Details5
1272,Client1272,Residential,,667890780,286 Main St,2807858129,Person40,Details3
1273,Client1273,Residential,,509093442,499 Main St,6486242972,Person14,Details9
1274,Client1274,Commercial,587385478,,913 Market St,4549292066,Person30,Details14
1275,Client1275,Residential,,502333656,748 Main St,6425268519,Person44,Details8
1276,Client1276,Residential,,421459181,838 Pine St,7886724051,Person23,Details18
1277,Client1277,Residential,,517429883,905 Oak St,2071501881,Person26,Details14
1278,Client1278,Residential,,668701057,937 Pine St,5244753453,Person4,Details5
1279,Client1279,Residential,,953264439,331 Oak St,8846087973,Person44,Details10
1280,Client1280,Residential,,801631542,996 Oak St,8283716936,Person50,Details12
1281,Client1281,Residential,,977754309,39 Market St,4976215763,Person39,Details14
1282,Client1282,Residential,,532961696,595 Elm St,8736421544,Person29,Details5
1283,Client1283,Residential,,243658893,585 Pine St,2370554341,Person48,Details2
1284,Client1284,Commercial,392022708,,786 Main St,2740594513,Person29,Details5
1285,Client1285,Residential,,297727126,978 Market St,6968755387,Person8,Details7
1286,Client1286,Commercial,833275228,,195 Pine St,0170684111,Person11,Details20
1287,Client1287,Residential,,495234048,737 Oak St,0937192230,Person16,Details1
1288,Client1288,Commercial,851620295,,862 Elm St,0649455882,Person15,Details10
1289,Client1289,Residential,,134133523,413 Elm St,9378146034,Person5,Details14
1290,Client1290,Residential,,532856516,105 Main St,8276406577,Person32,Details12
1291,Client1291,Residential,,974669045,611 Market St,6082562822,Person30,Details16
1292,Client1292,Commercial,111259819,,256 Elm St,7059695224,Person3,Details5
1293,Client1293,Commercial,797338931,,140 Market St,2241491765,Person29,Details18
1294,Client1294,Residential,,616494745,43 Market St,9955897832,Person8,Details10
1295,Client1295,Commercial,397621218,,588 Oak St,4396409286,Person38,Details12
1296,Client1296,Commercial,178289392,,693 Elm St,0159624531,Person33,Details7
1297,Client1297,Residential,,752464551,18 Pine St,0547942928,Person29,Details2
1298,Client1298,Residential,,962047829,529 Oak St,8617396030,Person45,Details13
1299,Client1299,Residential,,964997650,610 Market St,9104200729,Person30,Details20
1300,Client1300,Residential,,110900889,136 Pine St,7066068898,Person45,Details2
1301,Client1301,Residential,,334491337,861 Pine St,1896228027,Person45,Details17
1302,Client1302,Commercial,896063444,,15 Elm St,8720176342,Person37,Details14
1303,Client1303,Residential,,819370036,720 Oak St,2022546030,Person46,Details13
1304,Client1304,Commercial,712737759,,11 Main St,4968398929,Person46,Details14
1305,Client1305,Commercial,586353730,,138 Oak St,9588535117,Person5,Details15
1306,Client1306,Residential,,182447116,94 Oak St,9495312122,Person22,Details4
1307,Client1307,Commercial,953671491,,6 Market St,3695421660,Person9,Details15
1308,Client1308,Residential,,101099898,942 Main St,6612707273,Person13,Details14
1309,Client1309,Commercial,387219183,,475 Main St,5974862078,Person17,Details2
1310,Client1310,Residential,,168635519,15 Elm St,2537615540,Person28,Details2
1311,Client1311,Commercial,770215075,,197 Pine St,1262775698,Person41,Details5
1312,Client1312,Commercial,520937847,,269 Oak St,3440661251,Person20,Details3
1313,Client1313,Residential,,753176099,174 Elm St,0856231710,Person17,Details5
1314,Client1314,Commercial,311927074,,302 Oak St,4032631322,Person7,Details5
1315,Client1315,Commercial,701877634,,659 Oak St,1124314843,Person43,Details13
1316,Client1316,Residential,,476786533,132 Pine St,3824708708,Person15,Details1
1317,Client1317,Commercial,288626766,,273 Oak St,3975352489,Person33,Details20
1318,Client1318,Residential,,782864599,149 Main St,5632761910,Person39,Details16
1319,Client1319,Residential,,157073121,262 Market St,6824501175,Person14,Details8
1320,Client1320,Residential,,898410000,809 Elm St,0734773174,Person32,Details20
1321,Client1321,Residential,,888067028,411 Market St,9728291051,Person37,Details15
1322,Client1322,Residential,,652984972,971 Market St,2160148953,Person46,Details18
1323,Client1323,Residential,,839890912,330 Elm St,9965580628,Person20,Details3
1324,Client1324,Commercial,995221072,,574 Elm St,8039400852,Person12,Details6
1325,Client1325,Residential,,350424499,609 Market St,1815045131,Person28,Details12
1326,Client1326,Commercial,840429288,,246 Pine St,2546407306,Person34,Details20
1327,Client1327,Commercial,867440015,,52 Pine St,3230933566,Person14,Details16
1328,Client1328,Residential,,109763196,445 Oak St,2670180052,Person4,Details9
1329,Client1329,Commercial,339042176,,988 Oak St,5330721786,Person7,Details2
1330,Client1330,Residential,,382983829,146 Elm St,9628850399,Person5,Details12
1331,Client1331,Residential,,184749136,960 Oak St,0458536619,Person2,Details18
1332,Client1332,Commercial,802502347,,855 Pine St,4438307596,Person13,Details8
1333,Client1333,Residential,,204263301,781 Elm St,2063320248,Person7,Details3
1334,Client1334,Residential,,732179096,919 Elm St,4972359632,Person43,Details2
1335,Client1335,Residential,,472197152,981 Oak St,8614292372,Person1,Details3
1336,Client1336,Residential,,569346655,519 Pine St,2982230661,Person48,Details20
1337,Client1337,Residential,,417632300,219 Main St,8011239288,Person23,Details15
1338,Client1338,Commercial,382957378,,43 Main St,3385634693,Person17,Details19
1339,Client1339,Residential,,794281374,584 Pine St,8348265279,Person31,Details17
1340,Client1340,Residential,,654840259,356 Oak St,7077013146,Person25,Details15
1341,Client1341,Residential,,254125663,463 Market St,6936270036,Person32,Details15
1342,Client1342,Residential,,616388373,771 Pine St,0907097164,Person28,Details13
1343,Client1343,Residential,,732901582,364 Pine St,4398356125,Person28,Details9
1344,Client1344,Residential,,728604002,611 Elm St,9179289188,Person7,Details12
1345,Client1345,Residential,,586271961,695 Elm St,1147187198,Person25,Details5
1346,Client1346,Commercial,138784784,,99 Oak St,3728322412,Person1,Details17
1347,Client1347,Residential,,930078500,85 Market St,0983191904,Person42,Details13
1348,Client1348,Commercial,178185014,,888 Main St,6865391629,Person50,Details9
1349,Client1349,Commercial,273474153,,70 Elm St,6869199221,Person40,Details8
1350,Client1350,Commercial,482904269,,21 Market St,8222588842,Person41,Details6
1351,Client1351,Residential,,801133707,386 Pine St,9869501575,Person6,Details18
1352,Client1352,Residential,,449916379,295 Oak St,5960149011,Person46,Details6
1353,Client1353,Residential,,571986065,873 Market St,4229219900,Person16,Details11
1354,Client1354,Residential,,580326995,386 Elm St,7026622898,Person28,Details5
1355,Client1355,Residential,,964362717,224 Pine St,9721781590,Person49,Details15
1356,Client1356,Commercial,444336956,,750 Oak St,3396823126,Person49,Details19
1357,Client1357,Residential,,797746173,981 Main St,9784742672,Person32,Details11
1358,Client1358,Residential,,298733431,907 Pine St,1851654994,Person11,Details8
1359,Client1359,Residential,,810897950,74 Market St,8759108168,Person48,Details13
1360,Client1360,Residential,,374384317,262 Oak St,7453346544,Person3,Details2
1361,Client1361,Residential,,475700224,39 Elm St,8964479241,Person33,Details9
1362,Client1362,Commercial,193085895,,731 Elm St,4112963847,Person28,Details1
1363,Client1363,Commercial,362755518,,525 Main St,9507951405,Person25,Details20
1364,Client1364,Residential,,934769693,149 Oak St,4319935148,Person49,Details9
1365,Client1365,Residential,,692344660,677 Market St,1878649842,Person18,Details5
1366,Client1366,Commercial,776597286,,94 Elm St,5182858004,Person22,Details5
1367,Client1367,Commercial,508351587,,89 Main St,8065123724,Person36,Details16
1368,Client1368,Residential,,623519658,448 Elm St,4147933115,Person39,Details14
1369,Client1369,Residential,,474129863,79 Market St,0255751040,Person32,Details18
1370,Client1370,Commercial,920784723,,264 Elm St,1993146021,Person14,Details10
1371,Client1371,Residential,,382422662,852 Pine St,1697007032,Person24,Details19
1372,Client1372,Residential,,358795121,243 Pine St,6069165396,Person31,Details2
1373,Client1373,Commercial,908548136,,484 Main St,9256777457,Person27,Details12
1374,Client1374,Commercial,767779081,,703 Oak St,6965100365,Person25,Details20
1375,Client1375,Residential,,379242672,210 Oak St,4702988022,Person20,Details4
1376,Client1376,Residential,,113166108,819 Pine St,4270263807,Person11,Details12
1377,Client1377,Residential,,900989507,291 Oak St,9694199160,Person20,Details6
1378,Client1378,Residential,,192307638,395 Market St,8501366971,Person28,Details15
1379,Client1379,Residential,,454680891,395 Elm St,5761420785,Person21,Details18
1380,Client1380,Commercial,529665347,,352 Market St,6850452745,Person10,Details2
1381,Client1381,Residential,,535789400,348 Pine St,7996284001,Person34,Details1
1382,Client1382,Residential,,835603916,976 Pine St,3138981821,Person3,Details15
1383,Client1383,Residential,,470130478,555 Oak St,8924811666,Person36,Details7
1384,Client1384,Residential,,548324839,584 Oak St,7567587131,Person7,Details13
1385,Client1385,Residential,,243988990,98 Main St,6578726278,Person35,Details10
1386,Client1386,Residential,,405460705,346 Main St,9186704801,Person37,Details13
1387,Client1387,Residential,,420442936,453 Elm St,8799130706,Person48,Details19
1388,Client1388,Commercial,477133807,,90 Elm St,3013775268,Person49,Details20
1389,Client1389,Residential,,353035158,819 Elm St,2005380845,Person5,Details11
1390,Client1390,Commercial,440061886,,678 Oak St,9647011367,Person9,Details8
1391,Client1391,Residential,,250340652,713 Pine St,8428545975,Person33,Details13
1392,Client1392,Residential,,998076835,625 Main St,1819861069,Person45,Details18
1393,Client1393,Residential,,551903146,296 Pine St,7351230883,Person20,Details6
1394,Client1394,Commercial,925021092,,532 Pine St,7717062830,Person23,Details19
1395,Client1395,Residential,,350796261,115 Elm St,0544048253,Person41,Details17
1396,Client1396,Residential,,720252273,193 Oak St,0173391525,Person47,Details7
1397,Client1397,Commercial,786444746,,934 Market St,8862766226,Person28,Details20
1398,Client1398,Commercial,677160466,,370 Elm St,1569815653,Person32,Details16
1399,Client1399,Residential,,681274357,246 Main St,4828622822,Person3,Details15
1400,Client1400,Residential,,835995128,255 Market St,2000722132,Person45,Details18
1401,Client1401,Commercial,825789441,,438 Main St,3640109787,Person16,Details16
1402,Client1402,Residential,,942673899,544 Oak St,0605771976,Person29,Details17
1403,Client1403,Commercial,506667340,,385 Pine St,7628750450,Person32,Details5
1404,Client1404,Residential,,946276561,437 Market St,0557299621,Person49,Details16
1405,Client1405,Residential,,426127600,650 Main St,7845444657,Person25,Details8
1406,Client1406,Residential,,748194397,3 Main St,5817052871,Person31,Details12
1407,Client1407,Residential,,418104590,948 Oak St,1703787629,Person26,Details13
1408,Client1408,Residential,,262099795,820 Market St,7537348029,Person41,Details7
1409,Client1409,Residential,,808891767,170 Oak St,0132544012,Person21,Details10
1410,Client1410,Residential,,162078061,91 Pine St,6558021995,Person5,Details7
1411,Client1411,Commercial,900318484,,414 Market St,0577608288,Person32,Details15
1412,Client1412,Commercial,784966682,,667 Oak St,6664670664,Person26,Details14
1413,Client1413,Commercial,282909572,,294 Elm St,3172070788,Person42,Details3
1414,Client1414,Residential,,478385507,36 Pine St,9021763992,Person12,Details11
1415,Client1415,Commercial,462745788,,274 Main St,6098632764,Person33,Details12
1416,Client1416,Commercial,716315575,,714 Elm St,4607092533,Person37,Details14
1417,Client1417,Residential,,729580806,126 Oak St,4055206908,Person35,Details18
1418,Client1418,Residential,,651804082,699 Market St,1942390353,Person25,Details9
1419,Client1419,Commercial,384243186,,549 Main St,2331215950,Person25,Details8
1420,Client1420,Commercial,563265145,,737 Pine St,1644883664,Person18,Details17
1421,Client1421,Commercial,143496659,,491 Main St,3718584385,Person43,Details12
1422,Client1422,Residential,,993707240,529 Oak St,0879424333,Person42,Details18
1423,Client1423,Residential,,644974576,473 Pine St,9766245791,Person8,Details13
1424,Client1424,Residential,,239061860,183 Elm St,6814191291,Person38,Details9
1425,Client1425,Commercial,249576619,,28 Market St,2363109724,Person26,Details5
1426,Client1426,Residential,,162671340,830 Pine St,8546070832,Person9,Details14
1427,Client1427,Residential,,686381428,761 Main St,4632917866,Person2,Details2
1428,Client1428,Residential,,260428097,704 Elm St,9288290182,Person33,Details1
1429,Client1429,Commercial,943689153,,772 Oak St,8748065493,Person20,Details14
1430,Client1430,Residential,,372148933,516 Market St,8225732545,Person44,Details5
1431,Client1431,Commercial,343135643,,947 Elm St,7684902307,Person30,Details18
1432,Client1432,Residential,,935704741,264 Market St,1371980193,Person36,Details8
1433,Client1433,Residential,,701887922,659 Main St,0765708206,Person5,Details1
1434,Client1434,Commercial,636041433,,510 Elm St,6430555229,Person24,Details2
1435,Client1435,Residential,,712862726,118 Pine St,7267901608,Person24,Details18
1436,Client1436,Residential,,955238135,136 Main St,2780413609,Person33,Details4
1437,Client1437,Residential,,519804192,238 Market St,6580701566,Person36,Details6
1438,Client1438,Residential,,412003531,704 Elm St,3253757502,Person23,Details8
1439,Client1439,Residential,,841619679,850 Elm St,5274211905,Person27,Details9
1440,Client1440,Commercial,744083970,,7 Main St,1024103895,Person21,Details18
1441,Client1441,Residential,,861444032,610 Elm St,1993098104,Person15,Details2
1442,Client1442,Residential,,876449716,574 Main St,5322151471,Person12,Details13
1443,Client1443,Commercial,772369514,,830 Oak St,0259806645,Person35,Details20
1444,Client1444,Residential,,910387961,955 Oak St,9796284277,Person49,Details15
1445,Client1445,Residential,,925986575,848 Pine St,9731646661,Person39,Details11
1446,Client1446,Residential,,579026905,275 Oak St,1819676219,Person37,Details16
1447,Client1447,Residential,,390171095,580 Pine St,0386745939,Person23,Details1
1448,Client1448,Commercial,524019734,,23 Oak St,5732402503,Person33,Details7
1449,Client1449,Residential,,882135375,57 Oak St,0402564907,Person49,Details12
1450,Client1450,Residential,,625110457,825 Market St,0967805350,Person23,Details13
1451,Client1451,Residential,,770700629,84 Elm St,5275345508,Person31,Details5
1452,Client1452,Commercial,139266115,,524 Market St,9607711031,Person6,Details4
1453,Client1453,Residential,,825563065,876 Pine St,3914988868,Person29,Details12
1454,Client1454,Residential,,968611457,851 Main St,6932280517,Person18,Details15
1455,Client1455,Residential,,930740708,370 Oak St,9097682879,Person39,Details8
1456,Client1456,Commercial,593473846,,25 Elm St,7960141189,Person34,Details20
1457,Client1457,Residential,,572217402,103 Market St,0917782802,Person27,Details1
1458,Client1458,Residential,,401016861,63 Market St,7369381630,Person37,Details4
1459,Client1459,Residential,,286962565,851 Pine St,4716233992,Person29,Details9
1460,Client1460,Residential,,164156960,383 Pine St,4824638539,Person21,Details4
1461,Client1461,Commercial,534651323,,128 Oak St,6294272230,Person42,Details9
1462,Client1462,Commercial,860976574,,973 Oak St,6388950672,Person8,Details2
1463,Client1463,Residential,,592431783,903 Pine St,5519432595,Person50,Details16
1464,Client1464,Residential,,269940805,807 Elm St,1426568886,Person25,Details10
1465,Client1465,Residential,,190803433,632 Oak St,1975411399,Person8,Details14
1466,Client1466,Residential,,180215391,929 Oak St,0279881928,Person48,Details18
1467,Client1467,Residential,,665487760,162 Oak St,4171059154,Person1,Details18
1468,Client1468,Residential,,563529814,473 Pine St,4227786038,Person7,Details16
1469,Client1469,Commercial,471910342,,459 Market St,1194587056,Person17,Details12
1470,Client1470,Commercial,104031958,,687 Elm St,5587111769,Person1,Details14
1471,Client1471,Commercial,867112673,,792 Pine St,2158334992,Person15,Details2
1472,Client1472,Residential,,310209125,787 Main St,5667556230,Person33,Details9
1473,Client1473,Residential,,251943070,59 Oak St,0888978015,Person44,Details17
1474,Client1474,Residential,,468672500,755 Market St,3073820263,Person46,Details10
1475,Client1475,Residential,,780312890,170 Oak St,4609492323,Person13,Details1
1476,Client1476,Residential,,299910903,552 Pine St,5956419809,Person10,Details20
1477,Client1477,Commercial,809933764,,535 Main St,3573556782,Person20,Details17
1478,Client1478,Residential,,910635908,548 Market St,4570850780,Person37,Details20
1479,Client1479,Residential,,717011010,615 Main St,4674013883,Person36,Details3
1480,Client1480,Commercial,524982616,,917 Market St,5577891937,Person9,Details2
1481,Client1481,Residential,,397655159,150 Elm St,8100006918,Person21,Details8
1482,Client1482,Residential,,680166707,169 Main St,5087044419,Person26,Details16
1483,Client1483,Residential,,641141711,382 Oak St,6183345960,Person42,Details9
1484,Client1484,Commercial,457740146,,676 Elm St,5778338324,Person2,Details10
1485,Client1485,Commercial,713944729,,340 Elm St,0124167822,Person13,Details1
1486,Client1486,Residential,,121828536,211 Market St,4374777950,Person29,Details19
1487,Client1487,Commercial,842311376,,877 Pine St,3070284159,Person43,Details14
1488,Client1488,Commercial,869483577,,771 Market St,8886556353,Person50,Details13
1489,Client1489,Residential,,690803727,75 Oak St,6964436312,Person13,Details19
1490,Client1490,Commercial,110962272,,414 Pine St,1221379891,Person8,Details1
1491,Client1491,Residential,,358339936,225 Oak St,2209746815,Person17,Details16
1492,Client1492,Residential,,737896236,727 Main St,0028331618,Person20,Details8
1493,Client1493,Residential,,902156389,7 Elm St,5702702813,Person20,Details8
1494,Client1494,Commercial,823083968,,737 Elm St,6894427311,Person13,Details6
1495,Client1495,Commercial,539774738,,321 Market St,4030830320,Person44,Details17
1496,Client1496,Residential,,486296446,255 Oak St,8074002960,Person1,Details17
1497,Client1497,Residential,,745636939,329 Market St,5358746758,Person14,Details3
1498,Client1498,Residential,,630024662,600 Elm St,2821732457,Person3,Details3
1499,Client1499,Residential,,676741816,989 Pine St,3045302066,Person40,Details19
1500,Client1500,Commercial,925298271,,93 Elm St,8873310803,Person43,Details15
